date,order_id,sku,category,channel,orders,revenue,year,month
2021-02-19,150509,Meias esportivas para cães para ambientes internos e externos,Acessório,Boleto Bancário,1,87.78,2021,2
2020-08-15,59644,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Dinheiro,1,104.16,2020,8
2021-12-02,111748,Roupa para Gato Petti,Acessório,Cartão Débito,1,43.89,2021,12
2022-09-02,168187,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,,2022,9
2024-01-10,272728,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Dinheiro,1,,2024,1
2022-11-10,166679,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,,2022,11
2021-02-25,115576,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1078.63,2021,2
2023-12-13,214064,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Boleto Bancário,1,1123.2,2023,12
2021-10-26,119607,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Pix,1,1193.01,2021,10
2020-11-03,71404,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,73.92,2020,11
2021-01-26,135943,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,50.54,2021,1
2024-02-09,247126,Bola Pet Vinil Big Blue,Brinquedo,Cartão Débito,1,,2024,2
2022-02-18,183931,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,,2022,2
2021-09-11,117586,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Crédito,1,51.87,2021,9
2021-07-17,113509,Mordedor de Corda Bola,Brinquedo,Pix,1,14.63,2021,7
2022-09-07,167071,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,,2022,9
2022-12-11,170478,Penas Gatito,Brinquedo,Dinheiro,1,,2022,12
2022-07-30,181017,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Crédito,1,,2022,7
2020-10-26,80164,Bandana Disney Mickey Fábrica Petti ,Acessório,Pix,1,29.12,2020,10
2021-08-14,149613,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Crédito,1,726.18,2021,8
2020-09-01,61934,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Pix,1,992.32,2020,9
2021-08-14,101866,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Débito,1,71.82,2021,8
2022-01-13,177113,Roupa para Gato Petti,Acessório,Boleto Bancário,1,,2022,1
2023-01-01,211610,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Dinheiro,1,577.2,2023,1
2020-07-23,67802,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Boleto Bancário,1,591.36,2020,7
2023-04-05,203614,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,26.0,2023,4
2024-02-11,244330,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Débito,1,,2024,2
2023-08-08,202501,Roupa para Cão Billaboard,Acessório,Dinheiro,1,40.3,2023,8
2020-04-04,69751,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Pix,1,930.72,2020,4
2020-01-20,96314,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Crédito,1,73.92,2020,1
2023-11-22,217649,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Crédito,1,36.4,2023,11
2020-09-01,64396,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Pix,1,108.64,2020,9
2022-12-14,175331,Roupa para Cão Billaboard,Acessório,Dinheiro,1,,2022,12
2020-10-07,96610,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Pix,1,76.16,2020,10
2023-11-23,218806,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1127.1,2023,11
2020-05-14,68040,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Crédito,1,94.08,2020,5
2020-10-05,55909,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,44.8,2020,10
2021-07-27,135275,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,91.77,2021,7
2022-06-26,197943,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Débito,1,,2022,6
2021-11-09,116838,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Crédito,1,35.91,2021,11
2022-01-07,171175,Vitamina E Granulado BigForce,Medicamento,Pix,1,,2022,1
2021-04-17,150223,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Boleto Bancário,1,46.55,2021,4
2023-01-28,212276,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Crédito,1,113.1,2023,1
2020-12-07,89923,Roupa para Gato Petti,Acessório,Pix,1,50.4,2020,12
2021-08-07,127300,Penas Gatito,Brinquedo,Dinheiro,1,18.62,2021,8
2020-12-28,97221,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Crédito,1,62.72,2020,12
2024-01-17,274394,Roupa para Gato Petti,Acessório,Dinheiro,1,,2024,1
2022-11-05,173784,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Dinheiro,1,,2022,11
2023-08-31,214796,Roupa para Gato Petti,Acessório,Cartão Crédito,1,37.7,2023,8
2023-02-27,213856,Cama média almofadada Pity,Acessório,Pix,1,67.6,2023,2
2020-10-20,62750,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,94.08,2020,10
2022-04-04,197100,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,,2022,4
2021-03-20,118831,Bola Pet Vinil Big Blue,Brinquedo,Cartão Débito,1,29.26,2021,3
2022-12-16,188221,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Pix,1,,2022,12
2022-03-26,180922,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Pix,1,,2022,3
2022-12-01,164674,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Dinheiro,1,,2022,12
2024-02-09,266463,Roupa para Cão Billaboard,Acessório,Cartão Crédito,1,,2024,2
2023-12-12,213402,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1136.2,2023,12
2020-01-08,89138,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Dinheiro,1,108.64,2020,1
2021-12-09,149391,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,23.94,2021,12
2020-11-14,77531,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Pix,1,911.68,2020,11
2023-09-20,213173,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Boleto Bancário,1,67.6,2023,9
2024-02-19,245825,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Débito,1,,2024,2
2023-09-08,201059,Roupa para Cão Billaboard,Acessório,Cartão Crédito,1,,2023,9
2020-02-02,99553,Vitamina E Granulado BigForce,Medicamento,Cartão Crédito,1,191.52,2020,2
2024-02-06,269823,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,,2024,2
2022-04-16,184858,Penas Gatito,Brinquedo,Dinheiro,1,,2022,4
2024-01-06,230616,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,,2024,1
2022-06-07,198082,Mordedor de Corda Bola,Brinquedo,Cartão Débito,1,,2022,6
2023-07-27,209292,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Crédito,1,41.6,2023,7
2020-05-01,55723,Roupa para Gato Petti,Acessório,Dinheiro,1,43.68,2020,5
2021-10-14,145913,Mordedor de Corda Bola,Brinquedo,Pix,1,29.26,2021,10
2022-01-10,195418,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Boleto Bancário,1,,2022,1
2020-08-13,91987,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Pix,1,201.6,2020,8
2023-05-15,216289,Roupa para Gato Petti,Acessório,Dinheiro,1,53.3,2023,5
2022-04-13,191118,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Débito,1,,2022,4
2022-02-17,151805,Biscoito  True Champion 300g,Alimentação,Cartão Crédito,1,,2022,2
2023-12-07,218566,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,19.5,2023,12
2023-03-25,208631,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,118.3,2023,3
2021-09-23,129314,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,85.12,2021,9
2021-12-12,117876,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,91.77,2021,12
2024-03-10,244870,Vitamina E Granulado BigForce,Medicamento,Dinheiro,1,,2024,3
2021-08-18,102396,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Boleto Bancário,1,833.91,2021,8
2022-11-29,173400,Biscoito  True Champion 300g,Alimentação,Cartão Débito,1,,2022,11
2024-02-15,241186,Penas Gatito,Brinquedo,Cartão Débito,1,,2024,2
2021-05-17,104853,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Pix,1,38.57,2021,5
2023-10-25,207048,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Boleto Bancário,1,93.6,2023,10
2022-02-06,169703,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,,2022,2
2024-03-15,245910,Biscoito  True Champion 300g,Alimentação,Pix,1,,2024,3
2024-02-18,257981,Penas Gatito,Brinquedo,Cartão Débito,1,,2024,2
2020-08-04,68408,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Débito,1,78.4,2020,8
2021-08-06,142730,Meias esportivas para cães para ambientes internos e externos,Acessório,Cartão Débito,1,43.89,2021,8
2024-03-10,226608,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2024,3
2021-12-25,134200,Ração Royal Canin Club Performance para Cães Adultos,Alimentação,Cartão Crédito,1,585.2,2021,12
2020-03-18,59596,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Crédito,1,104.16,2020,3
2020-08-21,84397,Biscoito  True Champion 300g,Alimentação,Cartão Débito,1,17.92,2020,8
2022-08-23,159189,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,,2022,8
2023-08-12,203226,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Crédito,1,117.0,2023,8
2023-06-01,209254,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Dinheiro,1,36.4,2023,6
2020-03-07,60202,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,342.72,2020,3
2021-10-19,128934,Meias esportivas para cães para ambientes internos e externos,Acessório,Pix,1,87.78,2021,10
2022-05-23,179904,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Dinheiro,1,,2022,5
2020-05-28,72827,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Cartão Crédito,1,90.72,2020,5
2024-02-13,229352,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Boleto Bancário,1,,2024,2
2023-10-31,205824,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,722.8,2023,10
2024-02-10,230037,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,,2024,2
2020-01-22,79228,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Dinheiro,1,56.0,2020,1
2024-02-22,233190,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2024,2
2021-05-22,129655,Cama média almofadada Pity,Acessório,Boleto Bancário,1,81.13,2021,5
2021-12-10,117414,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Boleto Bancário,1,391.02,2021,12
2023-12-25,202258,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Pix,1,59.8,2023,12
2021-04-26,121477,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Crédito,1,35.91,2021,4
2024-04-02,231387,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2024,4
2020-04-20,95694,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Boleto Bancário,1,29.12,2020,4
2020-10-08,79289,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,69.44,2020,10
2022-05-09,162434,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Cartão Crédito,1,,2022,5
2023-12-04,202177,Mordedor de Corda Bola,Brinquedo,Cartão Débito,1,33.8,2023,12
2021-05-13,142990,Vitamina E Granulado BigForce,Medicamento,Boleto Bancário,1,279.3,2021,5
2024-03-28,266519,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,,2024,3
2024-01-07,272386,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Dinheiro,1,,2024,1
2024-02-11,253858,Roupa para Cão Billaboard,Acessório,Boleto Bancário,1,,2024,2
2021-03-01,135443,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Boleto Bancário,1,155.61,2021,3
2022-05-23,174642,Cama média almofadada Pity,Acessório,Cartão Crédito,1,,2022,5
2022-02-08,179965,Bandana Disney Mickey Fábrica Petti ,Acessório,Dinheiro,1,,2022,2
2023-05-22,213572,Mordedor de Corda Bola,Brinquedo,Boleto Bancário,1,15.6,2023,5
2020-06-21,89111,Meias esportivas para cães para ambientes internos e externos,Acessório,Pix,1,69.44,2020,6
2022-01-16,169581,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Pix,1,,2022,1
2020-05-09,94229,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Cartão Crédito,1,51.52,2020,5
2023-04-25,205275,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,87.1,2023,4
2021-06-08,149390,Bandana Disney Mickey Fábrica Petti ,Acessório,Dinheiro,1,13.3,2021,6
2022-08-21,175515,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Dinheiro,1,,2022,8
2023-11-23,218997,Roupa para Cão Billaboard,Acessório,Boleto Bancário,1,45.5,2023,11
2024-03-30,246969,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Débito,1,,2024,3
2021-05-04,125397,Bandana Disney Mickey Fábrica Petti ,Acessório,Cartão Débito,1,14.63,2021,5
2024-03-30,249182,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Boleto Bancário,1,,2024,3
2021-05-27,146177,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Crédito,1,1137.15,2021,5
2020-09-12,81235,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Dinheiro,1,100.8,2020,9
2020-01-12,97698,Mordedor de Corda Bola,Brinquedo,Cartão Débito,1,13.44,2020,1
2021-01-10,101032,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,90.44,2021,1
2023-01-18,212388,Roupa para Gato Petti,Acessório,Dinheiro,1,49.4,2023,1
2023-11-25,219102,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Cartão Débito,1,1017.9,2023,11
2024-03-22,234143,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Dinheiro,1,,2024,3
2022-01-25,195150,Roupa para Cão Billaboard,Acessório,Pix,1,,2022,1
2020-08-15,98493,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Crédito,1,70.56,2020,8
2022-05-22,189464,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2022,5
2020-01-13,72093,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Cartão Crédito,1,76.16,2020,1
2020-09-29,71086,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,117.6,2020,9
2024-03-04,259446,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,,2024,3
2022-08-10,158277,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Cartão Crédito,1,,2022,8
2023-05-08,207870,Penas Gatito,Brinquedo,Cartão Crédito,1,22.1,2023,5
2024-02-20,268755,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2024,2
2024-01-20,230553,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Boleto Bancário,1,,2024,1
2023-07-21,225996,Bebedouro e Comedouro Automático para Cães e Gatos Filhotes,Bebedouros e Comedouros,Cartão Crédito,1,50.7,2023,7
2020-01-23,96800,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Cartão Débito,1,208.32,2020,1
2022-08-14,178922,Roupa para Gato Petti,Acessório,Dinheiro,1,,2022,8
2024-01-22,234060,Roupa para Cão Billaboard,Acessório,Cartão Crédito,1,,2024,1
2024-02-11,230168,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Dinheiro,1,,2024,2
2020-10-13,84555,Vitamina E Granulado BigForce,Medicamento,Dinheiro,1,87.36,2020,10
2021-06-19,132447,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Dinheiro,1,53.2,2021,6
2020-07-24,72883,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,42.56,2020,7
2020-09-11,76501,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Pix,1,124.32,2020,9
2021-04-11,102056,Cama média almofadada Pity,Acessório,Pix,1,83.79,2021,4
2022-08-22,195292,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Dinheiro,1,,2022,8
2020-12-17,64142,Roupa para Cão Billaboard,Acessório,Pix,1,39.2,2020,12
2020-07-05,86177,Bandana Disney Mickey Fábrica Petti ,Acessório,Pix,1,12.32,2020,7
2021-09-07,113647,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Cartão Crédito,1,79.8,2021,9
2022-08-21,156804,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Dinheiro,1,,2022,8
2024-03-21,264176,Escova Pet Rasqueadeira Tira Pelos Cachorro e Gatos,Higiene e Limpeza,Cartão Crédito,1,,2024,3
2021-08-12,133985,Vitamina E Granulado BigForce,Medicamento,Pix,1,259.35,2021,8
2024-01-06,256061,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Cartão Crédito,1,,2024,1
2024-01-11,252576,Penas Gatito,Brinquedo,Cartão Crédito,1,,2024,1
2023-11-26,210703,Nutri Alimentador Inteligente Automático Câmera Google Alexa,Bebedouros e Comedouros,Boleto Bancário,1,109681.0,2023,11
2023-01-13,210537,Bola Pet Vinil Big Blue,Brinquedo,Cartão Crédito,1,23.4,2023,1
2022-05-22,169092,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2022,5
2022-01-09,197936,Cama Coração Coroa Pet Nest Almofada Lavável,Acessório,Pix,1,,2022,1
2020-04-04,58606,Bola Pet Vinil Big Blue,Brinquedo,Pix,1,70.56,2020,4
2024-03-14,241317,Suplemento Alimentar Glutamina Mundo Animal Nutrisana,Medicamento,Dinheiro,1,,2024,3
2021-09-16,107930,Meias esportivas para cães para ambientes internos e externos,Acessório,Dinheiro,1,41.23,2021,9
2020-08-29,71058,Whiskas Petisco Temptations Anti Bola de Pelo 40g,Petisco,Pix,1,11.2,2020,8
2020-11-09,89758,Bandana Disney Mickey Fábrica Petti ,Acessório,Pix,1,23.52,2020,11
2023-05-22,216031,Antipulgas e Carrapatos MSD Bravecto para Pet de 2 a 10 Kg,Medicamento,Cartão Crédito,1,1080.3,2023,5
2023-05-29,211149,Cama média almofadada Pity,Acessório,Cartão Crédito,1,75.4,2023,5
2024-03-26,227206,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2024,3
2020-07-22,99479,Mordedor de Corda Bola,Brinquedo,Pix,1,26.88,2020,7
2022-01-25,175306,Roupa para Gato Petti,Acessório,Cartão Crédito,1,,2022,1
2024-02-17,264389,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2024,2
2023-02-05,223250,Shampoo vegano para cachorro e gato de camomila 250 ml,Higiene e Limpeza,Boleto Bancário,1,2983.5,2023,2
2020-07-03,79885,Kit Banho e Tosa com Escova PetShop Cãopeon,Higiene e Limpeza,Boleto Bancário,1,76.16,2020,7
2021-03-21,126420,"Ração Royal Canin Exigent Gatos Adultos 1,5Kg",Alimentação,Dinheiro,1,371.07,2021,3
2024-01-05,230200,Pote Petisco Para Cachorro Bifinho Sabor Carne 1Kg Amiguitos,Petisco,Cartão Débito,1,,2024,1
2020-10-29,87845,Biscoito Pedigree Biscrok Multi para Cães Adultos 1 Kg 420g,Petisco,Pix,1,67.2,2020,10
2021-05-01,149410,Biscoito  True Champion 300g,Alimentação,Cartão Débito,1,83.79,2021,5
2023-01-07,207251,Cama média almofadada Pity,Acessório,Cartão Crédito,1,65.0,2023,1
2022-12-31,185989,Biscoito  True Champion 300g,Alimentação,Dinheiro,1,,2022,12
2024-01-09,257939,Cama média almofadada Pity,Acessório,Pix,1,,2024,1
2021-09-13,106638,Ração Úmida Royal Canin Lata Veterinary Cães Adultos 500g,Alimentação,Dinheiro,1,49.21,2021,9
